id_festival,site_internet_festival,adresse_mail_festival
5253,https://lacordeemusicale.wixsite.com/festival?fbclid=IwAR04citYv0dvJ3UX_x1Sx2RuH,lacordeemusicale@gmail.com
6496,,
3034,http://www.leguidedesfestivals.com/index.php5?page=festival&festi=35708,
4867,http://www.festival-aventure-et-decouverte.com/,
1219,https://www.festivalvalloirebaroque.com,admin@festivalvalloirebaroque.com
478,,
1012,https://www.annecy-paysages.com/,carinealtermatt@bonlieu-annecy.com
1111,https://www.coupdetheatre.org,contact@agitateursdereves.org
1269,https://www.annecy.org,info@citia.org
1696,https://www.festivalhorspistes.com,direction@le-brise-glace.com
1966,http://theatredescollines.annecy.fr/festivals/attention-les-feuilles/,info.collines@annecy.fr
2632,,
3113,https://fr-fr.facebook.com/birthdayfestival/,
3445,https://lescarres-asso.com/project/jazz-aux-carres/,
3599,https://www.moka-mag.com/agenda/sons-dautomne-2,
3747,,
3946,,
4117,https://www.imperial-annecy-festival.fr/en,
4663,http://bruitdelaneige.org/accueil.html,stforum@studioforum.net
4664,https://www.variations-classiques.com/,
4776,,
5017,https://www.jazzcontreband.com,
5018,https://www.lac-in-blue.com,
5348,,
5632,https://www.arcablues.com/,
6770,"https://www.lillelanuit.com/live-report/evenements-culturels/festival-le-grand-bain/#:~:text=Du%201er%20mars%20au%202,C%C3%A9line%20Br%C3%A9ant%20depuis%20mars%20dernier.",
970,http://www.festivaldulivrejeunesseannemasse.blogspot.fr,
1611,,
2006,,
5019,https://www.chateau-rouge.net/frictions/,
5699,https://theatredescollines.annecy.fr/ah-la-belle-saison/,info.collines@annecy.fr
427,https://www.terresdempreintes.com,contact@terresdempreintes.com
1084,http://www.petitpatapon.net/,
3962,http://www.feufliazhe.com/,administration@feufliazhe.com
1525,http://www.pleins-feux-festival.com,info@pleins-feux-festival.com
2926,https://www.chainazik-festival.com,
1499,http://www.cosmojazzfestival.com,info@cosmojazzfestival.com
3018,https://www.musilac.com/fr/mont-blanc/,
3302,http://www.chamonix-unlimited.com,
3770,http://www.les-petits-asticots.com/,info@les-petits-asticots.com
6384,https://www.facebook.com/pages/category/Festival/MAGIC-Mont-Blanc-festival-504587926592740/,
2966,http://www.rockthepistes.com/,
2660,http://www.jazzclubannecy.com,
4330,https://www.lac-annecy.com/fete-et-manifestation/clermont-en-scenes-2022-clermont/,
5742,https://www.jazzclubannecy.com,jazzclubannecy@aol.fr
2808,https://circus.radiomeuh.com/,
623,http://salonbo2.wixsite.com/slp-evian,
2670,,
3072,https://lagrangeaulac.com/festival/rencontres-musicales-d-evian/,
4725,http://www.lefabuleuxvillage.fr/,aurelie@theatre-toupine.org
5582,,spectacles@theatre-toupine.org
4012,http://www.nomadereggaefestival.com,
2549,http://www.musicmecalesgets.org/festival.aspx,festival@musicmecalesgets.org
7127,https://www.lesgets.com,
4934,https://www.aubonheurdesmomes.com,yneilz@legrandbornand.com
7106,,
2905,https://www.rocknpoche.com,ludivine@rocknpoche.com
592,https://www.archipel-butor.fr/evenement/fete-du-livre-dartiste-2022/,
1762,,
3020,,
2395,,
5460,http://snowboxx.com,
6654,http://www.histoiresdenrire.fr/,
119,http://www.desmontagnesetdesbulles.com,
123,,
5006,http://lesmusicalesdassy.fr/,
3383,http://www.rockomarais.net,
577,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/2121,
4057,,contact@lesrockailles.com
6421,,communication@mjc-cs-larochesurforon.fr
3226,,contact@le-maillon.org
4186,http://www.larochebluegrass.org/accueil.html,info@larochebluegrass.fr
3233,http://leguidedesfestivals.com/2018-oh2-festival-36877.html,
6689,https://fr-fr.facebook.com/montblancdhumour/,
1434,http://www.guitare-en-scene.com,info@guitare-en-scene.com
2449,http://agenda-festivals.com/2017-festival-ostara-29450.html,
1650,,
33,,adrien@samoens.com
77,https://samoens.com/evenements-ete-2021/,adrien@samoens.com
798,https://www.facebook.com/unauteuraubistrot/,
3571,http://tousauchamp.fr/,
3722,,
4283,http://www.leguidedesfestivals.com/2009-pyroconcerts-de-talloires-4347.html,
3725,http://leguidedesfestivals.com/2017-festigrats-28810.html,
1140,http://www.salondulivre-thones.fr/,
1998,https://www.musiqueabeauregard.com/festival,
7052,http://guide-festival.com/index.php5?page=festival&festi=28469,cpmt@vocales.fr
656,https://www.facebook.com/chateauderipaillefondationripaille/photos/-salon-du-livre-de-ripaille-2022-ouverture-des-inscriptions-aux-auteurs-%C3%A0-vos-cr/3223830124497928/,
3094,,
4857,https://www.thononevenements.com/,coignard.thononevenements@gmail.com
5512,https://www.ptitsmalins.com/,
5513,,
6708,,
4470,,
2803,https://yvoirejazzfestival.com/,
1171,https://www.academie-bach.fr,contact@academie-bach.fr
5380,https://archeojazz.com,archeojazz@gmail.com
2990,https://www.ville-bois-guillaume.fr/echanger/jazz-in-mars/,
708,,
4149,https://www.latraverse.org,administration@latraverse.org
451,https://normandiebulle.com/,secretariat@normandiebulle.com
1790,,info@diephaven.org
4343,https://www.festivaldufilmcanadiendedieppe.fr,
6398,,contact.ffvs@gmail.com
5064,,troub.alarue@gmail.com
1618,https://www.festival-spring.eu/,billetterie@cirquetheatre.com
5230,https://www.mairie-elbeuf.fr/evenement/films-en-fete/,jonathan@noecinemas.com
1429,https://etretat.hellobirdsfestival.fr/,emmanuel.brochec@gmail.com
5955,http://www.murmureduson.org/,lemurmureduson@gmail.com
6218,,festivaleurydice@gmail.com
236,https://www.dugrainademoudre.net,info@dugrainademoudre.net
2239,,olivier@volumepresente.com
130,,blanche.bertrand@esadhar.org
591,,administration@papasprod.com
669,http://www.piednu.fr/festival-2019/,info@piednu.fr
789,https://legoutdesautres.lehavre.fr/,
950,,
979,,a.vidal@levolcan.com
980,http://www.pharenheit.fr/2021/fr/,contact@lephare-ccn.fr
1322,https://beton.cool,emmanuel.brochec@gmail.com
2376,https://studiocourteechelle.com/grave,studiocourteechelle@gmail.com
3175,https://www.lehavreseinemetropole.fr/evenements,
4007,https://www.festivalexhibit.fr,administration@papasprod.com
4009,https://www.serieshavre.info/,leroi.carmen@gmail.com
4010,https://www.lehavre.fr/espace-presse/les-zestivales-et-mozaique-un-ete-festif-au-havre,
4775,https://www.ouestpark.com,alexia@papasprod.com
6803,https://mozaique.lehavre.fr/,
291,https://www.terresdeparoles.com,muriel.amaury@terresdeparoles.com
3669,http://juliobona.fr,
2844,,agogofestival@gmail.com
5269,,
253,https://www.facebook.com/festivalleloupvert/,
4434,,
1187,https://courtivore.com,courtivore76@gmail.com
3030,,
4423,,
243,,cara.robert@wanadoo.fr
344,https://www.festival-livre-rouen.fr/,
498,https://www.metropole-rouen-normandie.fr,laurent.patole@metropole-rouen-normandie.fr
578,https://www.festivaldesorguescavaillecoll.com/,festivaldesorguescavaillecoll@gmail.com
726,https://www.lespluriels.com/,bureau.lespluriels@gmail.com
847,http://www.rouenimpressionnee.fr/,culture@rouen.fr
1046,https://www.cdn-normandierouen.fr/festival-des-langues-francaises/,contact@cdn-normandierouen.fr
1133,https://www.aliasvictor.fr,aliasvictor@orange.fr
1237,https://www.festivalchantsdelles.org/,coordination@festivalchantsdelles.org
1272,https://www.alestfestival.com,info@sf-peru.com
1353,https://www.normandie-impressionniste.fr/,contactni@normandie-impressionniste.fr
1431,https://Www.alestfestival.com,contact@alestfestival.fr
1517,https://www.thisisengland-festival.com/,information@rouen-norwich-club.com
1674,https://musicales-normandie.com/,mathilde.musicalesnormandie@gmail.com
2290,http://www.le106.com/rush-45/programmation-rush-50/,info@le106.com
3399,,contactalexnicol@gmail.com
4064,https://www.facebook.com/CineFriendly,pixm.normandie@gmail.com
4065,,oliv.novarre@wanadoo.fr
4443,,contact@man-leforum.fr
820,,
2438,https://www.facebook.com/apollofestival76,coucou@remuemanege.com
1902,https://www.petethemonkeyfestival.com,pauline@petethemonkey.com
6311,,
4619,https://www.festiv-ete-normandie.fr/,
4262,https://www.facebook.com/Lafrairiefestival76,victorgarbaccio@gmail.com
1105,,
503,https://www.atelier231.fr/-Viva-Cite-.html,info@atelier231.fr
7054,http://www.tourville-la-riviere.fr/,
2240,,
4197,https://www.ffvs.fr,bureau.cinedeep@gmail.com
990,https://www.festivalsitu.org/,contact@festivalsitu.org
6121,,
6202,,festivaldechampeaux@yahoo.fr
6805,,
3145,https://www.mairiedecompans.fr,accueil@mairiedecompans.fr
4999,https://www.coulommiers.fr,
5745,https://www.moulinjaune.com,info@moulinjaune.com
3151,https://www.ladouveblanche.com,contact@animalrecords.fr
3998,https://www.fertejazz.com/,billetterie@fertejazz.com
6795,,
1401,https://branche-et-cine.onf.fr/,antoine.cheret@onf.fr
3789,,contact@serieseries.fr
4522,http://festivaldelhistoiredelart.com/,festivaldelhistoiredelart@inha.fr
4729,,
6094,,
6591,http://www.festivaldjangoreinhardt.com,contact@festivaldjangoreinhardt.com
3179,,billetterie@theatre-senart.com
3430,https://www.fdfr77.org,contesenmaisons@fdfr77.org
3183,,
5101,,
5618,https://www.facebook.com/MeauxFestiCine/,cinemeauxclub@gmail.com
4023,,
5793,,
650,https://pastroploingdelaseine.fr,assoptls@gmail.com
1129,https://rih-idf.jimdofree.com,rih-en-idf@orange.fr
4785,https://www.festival-paradisio.fr/,mathilde.paradisio@gmail.com
6824,,
2910,https://www.nemours.fr,
5770,https://www.facebook.com/salondulivreNemours/,
3772,http://festiflart.org/,assosifflart@gmail.com
283,http://printempsdujazz.free.fr/,printempsdujazz@free.fr
4233,https://lafermedubuisson.com,contact@lafermedubuisson.com
4402,https://lafermedubuisson.com,contact@lafermedubuisson.com
4796,https://www.facebook.com/cernunnos.festival/,marie@lesacteursdelombre.com
6657,https://lafermedubuisson.com,contact@lafermedubuisson.com
1100,,
224,,
5308,,apollo77340@gmail.com
4601,https://www.inventio-music.com,resaconcert@orange.fr
6476,https://contesetlegendesfest.wixsite.com/festival/,contesetlegendesprovins@gmail.com
2294,https://www.musee-seine-et-marne.fr,
3717,,
5169,,contact@fihs.fr
5866,https://pastroploingdelaseine.fr,assoptls@gmail.com
1929,https://www.marvellous-island.fr,contact@marvellous-island.fr
2469,https://www.facebook.com/Festival-fra%C3%AEcheur-336617193098723/,festival.fraicheur@gmail.com
3882,,
5951,,
586,,
3750,,contact@jazzinauffargis.fr
5726,,
4138,,
2836,https://www.mackimusicfestival.fr/,mackimusicfestival@gmail.com
6602,,celinemata.harp@gmail.com
6956,https://www.culture-lacellesaintcloud.fr,theatre@ville-lacellesaintcloud.fr
4714,,contact@lirenvzl.com
2838,https://www.jazzauconfluent.fr,
4535,,
6954,,contrechamps.asso@gmail.com
3345,https://www.bruitquipense.com,festival@bruitquipense.com
3935,https://www.foudrock.fr,
5445,https://magny-les-hameaux.fr/ma-commune/arrets-sur-images/festival-tout-bout-de-chant-2019,reservation@magny-les-hameaux.fr
5886,https://www.battlesbeer.org,
1888,http://www.maisons-laffitte-jazz-festival.com/,wds.prod@gmail.com
1983,https://eolefactoryfestival.com/,billetterie@eolefactoryfestival.com
2556,https://www.blues-sur-seine.com/,contact@blues-sur-seine.com
3349,,
2885,https://www.blues-sur-seine.com/,contact@blues-sur-seine.com
6981,https://www.contentpourien.fr,media@contentpourien.fr
983,https://www.lesjourneesravel.com/,
6004,https://www.lesjourneesravel.com,
4885,,
792,https://lestival.fr,l-estival@wanadoo.fr
1887,,
7078,https://www.jazzatouteheure.com,contact@jazzatouteheure.com
1871,,
3258,,
6527,http://www.festivalelectrochic.fr/,festivalelectrochic@agglovgp.fr
2834,,
4871,,
5360,http://www.plastiquedanseflore.com/,
5874,,
7083,http://www.impronet.net/festivimpro-2018/,
5960,https://www.vesinet.org,
6003,,
6899,https://latourmetleswatts.com/,info@metassos.fr
6172,https://aiffres.centres-sociaux.fr/,
2623,,accueil.avt@csc79.org
3439,http://airvaudais-valduthouet.csc79.org,accueil.avt@csc79.org
4498,,accueil@festival-eclats-de-voix.fr
4697,http://www.genevoix-signoret-vinci.fr/,citescolaire.genevoix-signoret-vinci@ac-poitiers.fr
5556,,accueil@festival-eclats-de-voix.fr
5725,http://fr-fr.facebook.com/Association-les-Vendredis-De-lEt%C3%A9-866289706740445/,lesvde@gmail.com
3463,https://www.festivalauvillage.fr,reservations@scenesnomades.fr
2033,http://www.artenetra.com,festival@artenetra.com
4704,https://foyer-rural-verrines.fr,maria.quintreau@wanadoo.fr
6756,,posellis@gmail.com
3300,http://www.cerizay.fr,ville@cerizay.fr
4651,http://www.facebook.com/FestivalBouillez/,site.bsp@orange.fr
4143,http://valdegray.csc79.org,contact.valdegray@csc79.org
5475,http://fr-fr.facebook.com/liberte.sons,libertesons@gmail.com
3822,https://festivalrenecailliedelaventure.com/,
4216,https://biennale-melle.fr/fr/,
4567,,info@festivaldemelle.com
6086,http://www.facebook.com/artsenboule/,lesartsenboule@lecafeduboulevard.com
6640,http://www.larondedesjurons.fr/,contact@larondedesjurons.org
4024,https://www.menigoute-festival.org,contact@menigoute-festival.org
3826,https://www.festivalphotomoncoutant.fr/,
1834,http://www.riseandfallfestival.com/,contact@camji.com
2103,http://www.coream.org,coream2@wanadoo.fr
2400,http://www.clownsmatapeste.com,johanna@clownsmatapeste.com
2572,http://www.vivre-a-niort.com,mairie@mairie-niort.fr
3003,http://www.vivre-a-niort.com,mairie@mairie-niort.fr
3086,http://www.nouvelles-scenes.com/,contact@nouvelles-scenes.com
3684,https://www.facebook.com/cinerusseniort/,cinerusseniort@caramail.fr
3685,,laure.copin@deux-sevres.fr
4039,,yannick_maillou@yahoo.fr
4795,,contact@mensa-sonora.com
5773,http://www.envieurbaine.com/,envie.urbaine@hotmail.fr
6006,http://fr-fr.facebook.com/Ladynamo/,ladynamo79@gmail.com
6656,https://www.niortenbulles.fr,contact@niortenbulles.fr
6828,https://paniqueaudancing.fr,cie.volubilis@wanadoo.fr
6829,https://regardsnoirs.niort.fr/,culture@mairie-niort.fr
6830,https://www.cacp-villaperochon.com/,
7001,http://www.impulsionsfemmes.fr/,impulsionsfemmes@orange.fr
6467,http://www.lavoligenicolasbonneau.fr/,compagnielavolige@gmail.com
2580,http://www.ahsaisonetfestival.com/,ah@cc-parthenay.fr
3216,http://www.metive.org/,accueil@metive.org
4807,http://www.soirees-patrimoine-gatine.fr,carug@gatine.org
4808,http://www.lejazzbatlacampagne.com,carug@gatine.org
5313,http://www.nombril.com,lenombril@nombril.com
7040,http://www.lerevedelaborigene.org/,contact@lerevedelaborigene.org
6695,http://rife.asso.fr/,contact@rife.asso.fr
2305,http://artjoyette.blogspot.fr/,artjoyette.saintvarent@gmail.com
6329,http://sepsauzevaussais.jimdo.com/,sep.basedeloisirs@gmail.com
2147,http://www.theatre-thouars.com,silvousplait@theatre-thouars.com
2466,https://www.facebook.com/bouillesdelecteurs/,bouillesdelecteurs@thouars-communaute.fr
2759,http://www.blues-n-co.org,redac@blues-n-co.org
2923,http://fr-fr.facebook.com/Les-ArtsOs%C3%A9s-137470453126905/,csc@thouars-communaute.fr
2155,http://fr-fr.facebook.com/LaGatinouaille/,ouaillenote.lefestival@gmail.com
1463,http://www.nuits-du-blues-abbeville.fr/,
1521,https://www.festival-oiseau-nature.com,ma.boche@littoralhautsdefrance.cci.fr
3589,,
878,https://www.ponthieu-marquenterre.fr,delphine.delrue@ponthieu-marquenterre.fr
879,,g.cieslik@paysducoquelicot.com
5539,,contact@fifa.com.fr
938,https://www.fifam.fr/,com@filmfestamiens.org
969,https://www.maisondelaculture-amiens.com,j.araujo@mca-amiens.com
1083,,myfestivart@gmail.com
1145,https://www.facebook.com/AcipAmiens/,asso.acip@gmail.com
1238,https://www.cirquejulesverne.fr/cirque-jules-verne-pole-national/confluences-nomades/,
1285,http://www.assocardan.org/?cat=204,lectures@assocardan.org
1502,https://onamarchesurlabulle.fr/,onamarchesurlabulle@orange.fr
1564,,
1687,https://www.associationciras.fr/festival/,francoise.payen7@wanadoo.fr
2322,https://rdvbdamiens.com/,s.mille@oamslb.fr
2986,,sandrine.darlot@lalune.net
3592,https://www.cirquejulesverne.fr,communication@cirquejulesverne.fr
3593,,
4297,https://www.maisondelaculture-amiens.com,j.araujo@mca-amiens.com
6357,,contact@languepicarde.fr
6359,https://www.mielasso.com,miel.association@wanadoo.fr
6730,https://www.amiens.fr/Lessafranumeriques,i.benkhalfallah@amiens-metropole.com
1471,,festival100milvault@yahoo.fr
3958,,culturealaferme@yahoo.fr
1481,,
1641,,chaulnesmetalfest@hotmail.fr
3494,https://ginger.fr,anne@ginger.fr
1690,http://fr.valdesomme-tourisme.com/pages/agenda/evenements-et-festivals/la-fete-dans-la-rue.html,j.bouqueaux@mairie-corbie.fr
71,,lireenbaie@gmail.com
590,https://www.facebook.com/Le-Crotoy-Jazz-Festival-530454370331993/,lecrotoyjazzfestival@gmail.com
98,https://www.lepassemuraille.net,contact@lepassemuraille.net
5108,https://www.jazzamontonvillers.fr,jazzamontonvillers@free.fr
57,https://www.ville-peronne.fr,bibliotheque@ville-peronne.fr
2273,https://ville-peronne.fr,bibliotheque@ville-peronne.fr
6131,https://www.facebook.com/events/229883351177931/229883374511262/,bachianas.cie@gmail.com
188,https://www.lechahutvert.fr/,festival@cc2so.fr
1638,https://www.festivalr4.fr/,contact@festivalr4.fr
1190,,
226,https://www.abbaye-saint-riquier.fr/,abbayesaintriquier@somme.fr
2751,,fsannier@somme.fr
245,http://www.festival-saint-valery.fr/,contact@festival-saint-valery.fr
4640,https://retroctrop.fr,anne@ginger.fr
411,https://cine-oeillades.fr/,oeillades.cineforum@gmail.com
733,,accueil@sn-albi.fr
1784,,flamencopourtous.albi@orange.fr
2161,https://artetango-festival.com,contact@artetango-festival.com
2162,https://www.univ-jfc.fr/actu/complot-sur-le-campus-2022-les-mondes-dapres,lescomploteursfestifs@gmail.com
2163,http://www.flamencopourtous.blogspot.com,flamencopourtous.albi@orange.fr
2320,https://lacourteechellealbi.com/,la-courte-echelle@hotmail.com
3109,http://www.albioccitana.org/fr/espelida/espelida-2019-20.html,secretariatalbioccitana@gamil.com
3274,,cellule.evenementielle@mairie-albi.fr
3938,https://www.pauseguitare.net/,justine@arpegesettremolos.net
5014,,
5192,http://www.albioccitana.org/fr/festival-les-petits-cailloux/projet.html,festivallespetitscailloux@gmail.com
5367,https://www.tons-voisins.com/,polyedres.tonsvoisins81@gmail.com
4484,https://www.ville-aussillon.fr/reflets-et-rythmes,
6554,https://unweekendavecelles.net/,justine@arpegesettremolos.net
3762,https://www.unidivers.fr/event/festival-ces-petites-choses-qui-font-du-bien-castelnau-riviere-basse-hautes-pyrenees-2021-07-09/,lepieddanslabassine@gmail.com
349,https://www.facebook.com/nectartsFestival,accueil@carmaux.fr
5730,http://musicalesdemontmiral.fr,contact@musicalesdemontmiral.fr
6381,https://www.castelnau-de-montmiral.fr,comitedesfetesdecastelnau@gmail.com
271,,theatre@ville-castres.fr
385,http://www.bolegason.org/,lo.bolegason@bolegason.org
1310,,spectacle.vivant@ville-castres.fr
2893,http://www.lesprimeursdecastres.fr/,lo.bolegason@bolegason.org
3298,,c.rigal@ville-castres.fr
5045,,bolegason@bolegason.org
5564,,florence.panis@gmail.com
1817,https://www.festivalcordessurciel.com/,acadoc@wanadoo.fr
